name,category,cat_code,addr,road_addr,x,y,do,si,gu,시군구,시도,시군구(특별)
씨커,카페,CE7,제주특별자치도 제주시 노형동 3813-6,제주특별자치도 제주시 한라대학로 33,33.47856252271416,126.4752283720352,제주특별자치도,제주시,노형동,제주시,제주특별자치도,제주시
쿠시쿠시하우스,숙박,AD5,제주특별자치도 제주시 애월읍 하귀2리 2999-1,제주특별자치도 제주시 애월읍 번대동2길 21-3,33.476088588627206,126.39014151451644,제주특별자치도,제주시,애월읍,제주시,제주특별자치도,제주시
유어아일,숙박,AD5,제주특별자치도 제주시 애월읍 유수암리 892-29,제주특별자치도 제주시 애월읍 유수암평화길 134,33.43037830110773,126.40657557651306,제주특별자치도,제주시,애월읍,제주시,제주특별자치도,제주시
허니비치,카페,CE7,제주특별자치도 제주시 내도동 452-14,제주특별자치도 제주시 테우해안로 106,33.49794125080445,126.44560532108962,제주특별자치도,제주시,내도동,제주시,제주특별자치도,제주시
숏블랙,카페,CE7,제주특별자치도 제주시 노형동 936-14,제주특별자치도 제주시 원노형남2길 19,33.482779549115,126.483233719917,제주특별자치도,제주시,노형동,제주시,제주특별자치도,제주시
프더치,카페,CE7,제주특별자치도 제주시 노형동 3074,제주특별자치도 제주시 우평로 28-1,33.4799703869979,126.462922356035,제주특별자치도,제주시,노형동,제주시,제주특별자치도,제주시
반아울,카페,CE7,제주특별자치도 제주시 내도동 465,제주특별자치도 제주시 테우해안로 62,33.4962874097886,126.441316846439,제주특별자치도,제주시,내도동,제주시,제주특별자치도,제주시
애월현스테이,숙박,AD5,제주특별자치도 제주시 애월읍 하귀2리 2480-3,제주특별자치도 제주시 애월읍 애월해안로 966-25,33.48133614906771,126.39535949100828,제주특별자치도,제주시,애월읍,제주시,제주특별자치도,제주시
카페도두,카페,CE7,제주특별자치도 제주시 도두이동 705-1,제주특별자치도 제주시 서해안로 342,33.5101559591926,126.481630990374,제주특별자치도,제주시,도두이동,제주시,제주특별자치도,제주시
하얀등대펜션,숙박,AD5,제주특별자치도 제주시 용담삼동 1206,제주특별자치도 제주시 어영길 64-14,33.5174261990508,126.49823144916849,제주특별자치도,제주시,용담삼동,제주시,제주특별자치도,제주시
골드마운틴하우스,숙박,AD5,전남 진도군 고군면 원포리 50-5,전남 진도군 고군면 원포길 226,34.4819160286906,126.377272897299,전남,진도군,고군면,진도군,전라남도,진도군
콜리스,카페,CE7,전남 진도군 군내면 월가리 315-3,전남 진도군 군내면 정거름재길 70-15,34.4882805970334,126.283880754089,전남,진도군,군내면,진도군,전라남도,진도군
대반동201,카페,CE7,전남 목포시 죽교동 465-142,전남 목포시 해양대학로 59,34.7877342248526,126.367348034679,전남,목포시,죽교동,목포시,전라남도,목포시
카페닻,카페,CE7,전남 목포시 죽교동 562-30,,34.79427043906871,126.36237667956652,전남,목포시,죽교동,목포시,전라남도,목포시
인헤르또,카페,CE7,전남 목포시 상동 1146-3,전남 목포시 평화로 57,34.79600609019338,126.4314124974776,전남,목포시,상동,목포시,전라남도,목포시
증도가온26,숙박,AD5,전남 신안군 증도면 우전리 36-13,전남 신안군 증도면 지도증도로 1712,34.96799218358593,126.13778276018014,전남,신안군,증도면,신안군,전라남도,신안군
커피바이린,카페,CE7,전남 영암군 삼호읍 용앙리 777-3,전남 영암군 삼호읍 대불주거2로 6,34.75236481928344,126.45832162403585,전남,영암군,삼호읍,영암군,전라남도,영암군
굿나잇도그,숙박,AD5,전남 무안군 청계면 복길리 112-2,전남 무안군 청계면 복길로 164-21,34.9004939168261,126.40219884651,전남,무안군,청계면,무안군,전라남도,무안군
카페모퉁이,카페,CE7,전남 목포시 상동 1000-9,전남 목포시 번영로 51,34.8036842552799,126.427579747451,전남,목포시,상동,목포시,전라남도,목포시
마샤,카페,CE7,전남 목포시 상동 350,전남 목포시 양을로397번길 29,34.819932934464084,126.41024131993952,전남,목포시,상동,목포시,전라남도,목포시
꽁트드페,카페,CE7,전남 영암군 삼호읍 나불리 305-1,전남 영암군 삼호읍 녹색로 641,34.776506218026,126.457307413452,전남,영암군,삼호읍,영암군,전라남도,영암군
카페현,카페,CE7,전남 목포시 산정동 1717-10,전남 목포시 원산정로 48-2,34.8089055605666,126.379837393027,전남,목포시,산정동,목포시,전라남도,목포시
블레스롤 목포전남도청점,카페,CE7,전남 무안군 삼향읍 남악리 2174,전남 무안군 삼향읍 대죽서로15번길 16,34.81084141518551,126.46135894620032,전남,무안군,삼향읍,무안군,전라남도,무안군
니즈커피,카페,CE7,전남 목포시 용당동 1112-10,전남 목포시 용해로59번길 15,34.8039289184224,126.398322396022,전남,목포시,용당동,목포시,전라남도,목포시
버터피크닉,카페,CE7,전남 목포시 상동 958-2,전남 목포시 하당로68번길 10-1,34.799234401692,126.419469517444,전남,목포시,상동,목포시,전라남도,목포시
끼아라,카페,CE7,전남 목포시 옥암동 915-6,전남 목포시 옥암로 168-6,34.8133746804715,126.423657947807,전남,목포시,옥암동,목포시,전라남도,목포시
카페감땅,카페,CE7,전남 무안군 삼향읍 남악리 2198,전남 무안군 삼향읍 대죽서로16번길 11,34.8106515274316,126.462447620911,전남,무안군,삼향읍,무안군,전라남도,무안군
그루브,카페,CE7,전남 목포시 산정동 1755-3,전남 목포시 원산로59번길 34,34.807274265666,126.373196323113,전남,목포시,산정동,목포시,전라남도,목포시
왕산로227,카페,CE7,전남 무안군 삼향읍 왕산리 1165-5,전남 무안군 삼향읍 왕산로 227,34.8527147320446,126.407091241542,전남,무안군,삼향읍,무안군,전라남도,무안군
초이고당,카페,CE7,전남 무안군 삼향읍 남악리 1495,전남 무안군 삼향읍 남악4로82번길 13,34.8130973333902,126.467645042111,전남,무안군,삼향읍,무안군,전라남도,무안군
커피이십센치 목포점,카페,CE7,전남 목포시 옥암동 1041,전남 목포시 복산길 24,34.8044821408492,126.436106971382,전남,목포시,옥암동,목포시,전라남도,목포시
퍼스트커피랩 전남도청점,카페,CE7,전남 무안군 삼향읍 남악리 2261,전남 무안군 삼향읍 대죽동로16번길 22,34.8112354746055,126.46548102961,전남,무안군,삼향읍,무안군,전라남도,무안군
블리스일로,카페,CE7,전남 무안군 일로읍 월암리 53-3,전남 무안군 일로읍 공원길 88-8,34.8465009690358,126.488376962842,전남,무안군,일로읍,무안군,전라남도,무안군
캑티,카페,CE7,전남 목포시 호남동 654,전남 목포시 산정로21번길 11,34.7903989606552,126.391432210551,전남,목포시,호남동,목포시,전라남도,목포시
카페하루,카페,CE7,전남 영암군 삼호읍 용앙리 180-11,전남 영암군 삼호읍 삼호중앙로 204-10,34.7444891414386,126.47288723154,전남,영암군,삼호읍,영암군,전라남도,영암군
온각,카페,CE7,전남 목포시 명륜동 2-3,전남 목포시 호남로68번길 9,34.79327690741667,126.38600563121942,전남,목포시,명륜동,목포시,전라남도,목포시
사계절펜션,숙박,AD5,전남 신안군 증도면 우전리 122-3,전남 신안군 증도면 지도증도로 1780,34.9624045429603,126.138269400613,전남,신안군,증도면,신안군,전라남도,신안군
세틀,카페,CE7,전남 목포시 산정동 204-3,전남 목포시 양을로 96,34.8052240518712,126.385123652204,전남,목포시,산정동,목포시,전라남도,목포시
홈스윗홈,카페,CE7,전남 무안군 삼향읍 남악리 2139,전남 무안군 삼향읍 남악3로82번길 41,34.8133429973292,126.464878325327,전남,무안군,삼향읍,무안군,전라남도,무안군
맨션 드 뉘앙스,카페,CE7,전남 무안군 삼향읍 남악리 2149,전남 무안군 삼향읍 남악3로 56,34.8105121804529,126.460697697236,전남,무안군,삼향읍,무안군,전라남도,무안군
목화양과자점,카페,CE7,전남 무안군 삼향읍 남악리 2317,전남 무안군 삼향읍 남악4로34번길 6,34.8074519647925,126.466430020154,전남,무안군,삼향읍,무안군,전라남도,무안군
메르팡펜션,숙박,AD5,전북 고창군 해리면 광승리 948-2,전북 고창군 해리면 명사십리로 550-5,35.48922610765226,126.46660825080517,전북,고창군,해리면,고창군,전라북도,고창군
마리나베이펜션,숙박,AD5,전남 영광군 백수읍 백암리 592-3,전남 영광군 백수읍 해안로4길 26-12,35.311433774729466,126.3785106168689,전남,영광군,백수읍,영광군,전라남도,영광군
망주봉산장,숙박,AD5,전북 군산시 옥도면 선유도리 25,전북 군산시 옥도면 선유도2길 63-10,35.8207719069192,126.4197045016208,전북,군산시,옥도면,군산시,전라북도,군산시
바람섬,카페,CE7,전북 부안군 변산면 도청리 369-3,전북 부안군 변산면 변산로 3301,35.5938345210567,126.490400691448,전북,부안군,변산면,부안군,전라북도,부안군
안녕노을펜션,숙박,AD5,전북 부안군 변산면 격포리 282-54,전북 부안군 변산면 변산해변로 29-7,35.6294920868404,126.471003494669,전북,부안군,변산면,부안군,전라북도,부안군
변산프로방스펜션,숙박,AD5,전북 부안군 변산면 도청리 536-1,전북 부안군 변산면 변산로 3209-1,35.6005054543218,126.485648491814,전북,부안군,변산면,부안군,전라북도,부안군
라비치펜션,숙박,AD5,전북 부안군 변산면 운산리 356-30,전북 부안군 변산면 고사길 90,35.65395637695444,126.5097867150482,전북,부안군,변산면,부안군,전라북도,부안군
호텔뷰,숙박,AD5,충남 보령시 천북면 사호리 778-11,충남 보령시 천북면 홍보로 1061-175,36.5034609825141,126.483088437794,충남,보령시,천북면,보령시,충청남도,보령시
바다가쓴시펜션,숙박,AD5,충남 태안군 고남면 고남리 1780,충남 태안군 고남면 옷점길 147-54,36.41294778647292,126.40138877837414,충남,태안군,고남면,태안군,충청남도,태안군
햇빛바다관광펜션,숙박,AD5,충남 보령시 오천면 원산도리 1671-4,충남 보령시 오천면 원산도7길 121,36.3691127094828,126.397634204145,충남,보령시,오천면,보령시,충청남도,보령시
아름다운펜션,숙박,AD5,충남 태안군 고남면 장곡리 151-24,충남 태안군 고남면 안면대로 3777-13,36.45332373566151,126.3827622376149,충남,태안군,고남면,태안군,충청남도,태안군
하늘N펜션,숙박,AD5,충남 태안군 안면읍 승언리 3086,충남 태안군 안면읍 꽃지해안로 466-3,36.5050450256861,126.3424554437944,충남,태안군,안면읍,태안군,충청남도,태안군
해바라기애견펜션,숙박,AD5,충남 태안군 안면읍 승언리 249-61,충남 태안군 안면읍 꽃지1길 185-12,36.50095293877,126.339354714393,충남,태안군,안면읍,태안군,충청남도,태안군
로뎀애견펜션,숙박,AD5,충남 태안군 고남면 고남리 826-1,충남 태안군 고남면 가경주길 65-57,36.41400575033019,126.4057199781256,충남,태안군,고남면,태안군,충청남도,태안군
꽃지오션빌,숙박,AD5,충남 태안군 안면읍 승언리 3193,충남 태안군 안면읍 꽃지1길 167,36.500797687694224,126.3399598823414,충남,태안군,안면읍,태안군,충청남도,태안군
시간여행펜션,숙박,AD5,충남 태안군 고남면 고남리 85-7,충남 태안군 고남면 안면대로 4407-116,36.4149664046928,126.425987973155,충남,태안군,고남면,태안군,충청남도,태안군
비쥬펜션,숙박,AD5,충남 태안군 안면읍 중장리 2119-1,충남 태안군 안면읍 꽃지해안로 177-12,36.4887849909314,126.340850826547,충남,태안군,안면읍,태안군,충청남도,태안군
꽃지통나무애견복층펜션,숙박,AD5,충남 태안군 안면읍 승언리 249-64,충남 태안군 안면읍 꽃지1길 153,36.499784036919486,126.3409618659704,충남,태안군,안면읍,태안군,충청남도,태안군
시오마카롱,카페,CE7,충남 태안군 안면읍 중장리 1477-77,충남 태안군 안면읍 대야로 304-49,36.46389035906832,126.41601957932136,충남,태안군,안면읍,태안군,충청남도,태안군
꽃지해송펜션,숙박,AD5,충남 태안군 안면읍 승언리 173-5,충남 태안군 안면읍 꽃지2길 35-9,36.49294690094069,126.3379673771584,충남,태안군,안면읍,태안군,충청남도,태안군
